id,user_msg,processed_intent,processed_class,processed_attributes,processed_filter_attributes,expected_intent,expected_class,expected_attributes,expected_filter_attributes,evaluation1_error_type,evaluation2_error_type,evaluation2_error_description
213,delete,DELETE,,,,DELETE,,,,,assertion,"'none' != 'greeting'
- none
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=None
user_msg: delete"
214,update,UPDATE,,,,UPDATE,,,,,assertion,"'none' != 'greeting'
- none
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=None
user_msg: update"
215,select,READ,,,,READ,,,,,assertion,"'none' != 'greeting'
- none
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=None
user_msg: select"
216,add a student with name='mariana alves',ADD,student,"{""name"": ""Mariana Alves""}",,ADD,student,"{""name"": ""Mariana Alves""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: add a student with name='mariana alves'"
217,show me all students,READ,student,,,READ,student,,,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: show me all students"
218,jdjjdks,MEANINGLESS,,,,MEANINGLESS,,,,,,
219,ieijrjd,MEANINGLESS,,,,MEANINGLESS,,,,,,
220,/start,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = MEANINGLESS
user_msg: /start"
221,show me all aritcles,READ,aritcles,,,READ,aritcles,,,,assertion,"'aritcles' != 'greeting'
- aritcles
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=aritcles
user_msg: show me all aritcles"
222,showme all articles,READ,article,"{""showme"": ""all articles""}",,READ,article,"{""showme"": ""all articles""}",,,assertion,"<Intent.READ: 'READ'> != <Intent.MEANINGLESS: 'MEANINGLESS'> : intent not correct.
processed_intent = MEANINGLESS
expected_intent = READ
user_msg: showme all articles"
223,add an article with title='cautious adaptation of defiant components',ADD,article,"{""title"": ""Cautious Adaptation of Defiant Components""}",,ADD,article,"{""title"": ""Cautious Adaptation of Defiant Components""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add an article with title='cautious adaptation of defiant components'"
224,"update the article with id=6, setting the year=2019",UPDATE,article,"{""year"": ""2019""}","{""id"": ""6""}",UPDATE,article,"{""year"": ""2019""}","{""id"": ""6""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=6, setting the year=2019"
225,retrieve articles,READ,article,,,READ,article,,,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: retrieve articles"
226,view articles,READ,article,,,READ,article,,,,assertion,"<Intent.READ: 'READ'> != <Intent.MEANINGLESS: 'MEANINGLESS'> : intent not correct.
processed_intent = MEANINGLESS
expected_intent = READ
user_msg: view articles"
227,my articles,MEANINGLESS,,,,MEANINGLESS,,,,,,
228,present me the list of articles,READ,article,"{""list"": ""articles""}",,READ,article,"{""list"": ""articles""}",,,assertion,"<Intent.READ: 'READ'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = READ
user_msg: present me the list of articles"
229,delete all articles with year=2019,DELETE,article,"{""year"": ""2019""}",,DELETE,article,"{""year"": ""2019""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: delete all articles with year=2019"
230,"please, add a pokemon with name=""pikachu""",ADD,pokemon,"{""name"": ""Pikachu""}",,ADD,pokemon,"{""name"": ""Pikachu""}",,,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: please, add a pokemon with name=""pikachu"""
231,get pokemon,READ,pokemon,,,READ,pokemon,,,,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: get pokemon"
232,"update the pokemon with name ""pikachu"" and set its type=""electric""",UPDATE,pokemon,"{""type"": ""Electric""}","{""name"": ""pikachu""}",UPDATE,pokemon,"{""type"": ""Electric""}","{""name"": ""pikachu""}",,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update the pokemon with name ""pikachu"" and set its type=""electric"""
233,"update a pokemon with name=""pikachu"" by adding ""evolve_to""=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update a pokemon with name=""pikachu"" by adding ""evolve_to""=""raichu"""
234,"update a pokemon with name=""pikachu"" by setting ""evolve_to""=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update a pokemon with name=""pikachu"" by setting ""evolve_to""=""raichu"""
235,"update the pokemon with name=""pikachu"", setting ""evolve_to""=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update the pokemon with name=""pikachu"", setting ""evolve_to""=""raichu"""
236,"update a pokemon with name=""pikachu"" by setting evolve_to=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update a pokemon with name=""pikachu"" by setting evolve_to=""raichu"""
237,"update the pokemon with name=""pikachu"", setting evolve_to=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update the pokemon with name=""pikachu"", setting evolve_to=""raichu"""
238,"update the pokemon with name=""pikachu"", setting evolveto=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update the pokemon with name=""pikachu"", setting evolveto=""raichu"""
239,"update the pokemon with name ""pikachu"", setting evolve_to=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update the pokemon with name ""pikachu"", setting evolve_to=""raichu"""
240,"update the pokemon with name ""pikachu"", setting evolveto=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update the pokemon with name ""pikachu"", setting evolveto=""raichu"""
241,"update the pokemon with name=""pikachu"", setting the evolveto=""raichu""",UPDATE,pokemon,"{""evolveto"": ""Raichu""}","{""name"": ""Pikachu""}",UPDATE,pokemon,"{""evolveto"": ""Raichu""}","{""name"": ""Pikachu""}",,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update the pokemon with name=""pikachu"", setting the evolveto=""raichu"""
242,"update the pokemon with id=1, setting the evolveto=""raichu""",UPDATE,pokemon,"{""evolveto"": ""Raichu""}","{""id"": ""1""}",UPDATE,pokemon,"{""evolveto"": ""Raichu""}","{""id"": ""1""}",,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update the pokemon with id=1, setting the evolveto=""raichu"""
243,"update the pokemon with name=""pikachu"", setting the evolution=""raichu""",UPDATE,pokemon,"{""evolution"": ""Raichu""}","{""name"": ""Pikachu""}",UPDATE,pokemon,"{""evolution"": ""Raichu""}","{""name"": ""Pikachu""}",,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: update the pokemon with name=""pikachu"", setting the evolution=""raichu"""
244,"get pokemon with name=""pikachu""",READ,pokemon,"{""name"": ""Pikachu""}",,READ,pokemon,"{""name"": ""Pikachu""}",,,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: get pokemon with name=""pikachu"""
245,get pokemon with name pikachu,READ,pokemon,"{""name"": ""Pikachu""}",,READ,pokemon,"{""name"": ""Pikachu""}",,,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: get pokemon with name pikachu"
246,"add a pokemon with name=""eevee"" and type=""normal""",ADD,pokemon,"{""name"": ""Eevee"", ""type"": ""Normal""}",,ADD,pokemon,"{""name"": ""Eevee"", ""type"": ""Normal""}",,,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: add a pokemon with name=""eevee"" and type=""normal"""
247,see pokemon,MEANINGLESS,,,,MEANINGLESS,,,,,,
248,view pokemon,READ,,,,READ,pokemon,,,assertion,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: view pokemon"
249,show me all pokemon,READ,pokemon,,,READ,pokemon,,,,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: show me all pokemon"
250,"delete the pokemon with name=""eevee""",DELETE,pokemon,"{""name"": ""Eevee""}",,DELETE,pokemon,"{""name"": ""Eevee""}",,,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: delete the pokemon with name=""eevee"""
251,check pokemons,MEANINGLESS,,,,MEANINGLESS,,,,,,
252,get pokemons,READ,pokemon,,,READ,pokemon,,,,assertion,"'pokemon' != 'greeting'
- pokemon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=pokemon
user_msg: get pokemons"
253,bye!,MEANINGLESS,,,,GOODBYE,,,,assertion,assertion,"<Intent.GOODBYE: 'GOODBYE'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = GOODBYE
user_msg: bye!"
254,show me all article,READ,article,,,READ,article,,,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: show me all article"
255,"add an article with title ""dragonfly""",ADD,article,"{""title"": ""Dragonfly""}",,ADD,article,"{""title"": ""Dragonfly""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add an article with title ""dragonfly"""
256,"update the article with id=7, setting the year=2020.",UPDATE,article,"{""year"": ""2020""}","{""id"": ""7""}",UPDATE,article,"{""year"": ""2020""}","{""id"": ""7""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=7, setting the year=2020."
257,"update the article with id=7, setting the year1=2020",UPDATE,article,"{""year1"": ""2020""}","{""id"": ""7""}",UPDATE,article,"{""year1"": ""2020""}","{""id"": ""7""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=7, setting the year1=2020"
258,delete all articles with year=2020,DELETE,article,"{""year"": ""2020""}",,DELETE,article,"{""year"": ""2020""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: delete all articles with year=2020"
