id,user_msg,processed_intent,processed_class,processed_attributes,processed_filter_attributes,expected_intent,expected_class,expected_attributes,expected_filter_attributes,evaluation1_error_type,evaluation2_error_type,evaluation2_error_description
207,"add a blockade with the localization ’116 road, km 105’, and type='partial blockade'",ADD,blockade,"{""localization"": ""116 road, km 105\u2019"", ""type"": ""partial blockade""}",,ADD,blockade,"{""localization"": ""116 road, km 105\u2019"", ""type"": ""partial blockade""}",,,assertion,"""{'localization': '116 road, km 105', 'type': 'partial blockade'}"" != 'none'
- {'localization': '116 road, km 105', 'type': 'partial blockade'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'localization': '116 road, km 105', 'type': 'partial blockade'}
user_msg: add a blockade with the localization ’116 road, km 105’, and type='partial blockade'"
208,add article with title 'shor's quantum',ADD,article,"{""title"": ""Shor's Quantum""}",,ADD,article,"{""title"": ""Shor's Quantum""}",,,assertion,"'{\'title\': ""shor\'s quantum""}' != 'none'
- {'title': ""shor's quantum""}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': ""shor's quantum""}
user_msg: add article with title 'shor's quantum'"
209,qwrewq,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = MEANINGLESS
user_msg: qwrewq"
210,show me all,READ,,,,READ,,,,,,
211,get,READ,,,,READ,,,,,,
212,give me,READ,,,,READ,,,,,,
213,delete,DELETE,,,,DELETE,,,,,,
214,update,UPDATE,,,,UPDATE,,,,,,
215,select,READ,,,,READ,,,,,,
216,add a student with name='mariana alves',ADD,student,"{""name"": ""Mariana Alves""}",,ADD,student,"{""name"": ""Mariana Alves""}",,,assertion,"""{'name': 'mariana alves'}"" != 'none'
- {'name': 'mariana alves'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'mariana alves'}
user_msg: add a student with name='mariana alves'"
217,show me all students,READ,student,,,READ,student,,,,,
218,jdjjdks,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = MEANINGLESS
user_msg: jdjjdks"
219,ieijrjd,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = MEANINGLESS
user_msg: ieijrjd"
220,/start,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = MEANINGLESS
user_msg: /start"
221,show me all aritcles,READ,aritcles,,,READ,aritcles,,,,assertion,"'aritcles' != 'article'
- aritcles
?    -   -
+ article
?   +
 : entity class not correct.
processed_class=article
expected_class=aritcles
user_msg: show me all aritcles"
222,showme all articles,READ,article,"{""showme"": ""all articles""}",,READ,article,"{""showme"": ""all articles""}",,,assertion,"""{'showme': 'all articles'}"" != 'none'
- {'showme': 'all articles'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'showme': 'all articles'}
user_msg: showme all articles"
223,add an article with title='cautious adaptation of defiant components',ADD,article,"{""title"": ""Cautious Adaptation of Defiant Components""}",,ADD,article,"{""title"": ""Cautious Adaptation of Defiant Components""}",,,assertion,"""{'title': 'cautious adaptation of defiant components'}"" != 'none'
- {'title': 'cautious adaptation of defiant components'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'cautious adaptation of defiant components'}
user_msg: add an article with title='cautious adaptation of defiant components'"
224,"update the article with id=6, setting the year=2019",UPDATE,article,"{""year"": ""2019""}","{""id"": ""6""}",UPDATE,article,"{""year"": ""2019""}","{""id"": ""6""}",,assertion,"""{'year': '2019'}"" != 'none'
- {'year': '2019'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'year': '2019'}
user_msg: update the article with id=6, setting the year=2019"
225,retrieve articles,READ,article,,,READ,article,,,,,
226,view articles,READ,article,,,READ,article,,,,,
227,my articles,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = MEANINGLESS
user_msg: my articles"
228,present me the list of articles,READ,article,"{""list"": ""articles""}",,READ,article,"{""list"": ""articles""}",,,assertion,"<Intent.READ: 'READ'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = READ
user_msg: present me the list of articles"
229,delete all articles with year=2019,DELETE,article,"{""year"": ""2019""}",,DELETE,article,"{""year"": ""2019""}",,,assertion,"""{'year': '2019'}"" != 'none'
- {'year': '2019'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'year': '2019'}
user_msg: delete all articles with year=2019"
230,"please, add a pokemon with name=""pikachu""",ADD,pokemon,"{""name"": ""Pikachu""}",,ADD,pokemon,"{""name"": ""Pikachu""}",,,assertion,"""{'name': 'pikachu'}"" != 'none'
- {'name': 'pikachu'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'pikachu'}
user_msg: please, add a pokemon with name=""pikachu"""
231,get pokemon,READ,pokemon,,,READ,pokemon,,,,,
232,"update the pokemon with name ""pikachu"" and set its type=""electric""",UPDATE,pokemon,"{""type"": ""Electric""}","{""name"": ""pikachu""}",UPDATE,pokemon,"{""type"": ""Electric""}","{""name"": ""pikachu""}",,assertion,"""{'type': 'electric'}"" != 'none'
- {'type': 'electric'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'type': 'electric'}
user_msg: update the pokemon with name ""pikachu"" and set its type=""electric"""
233,"update a pokemon with name=""pikachu"" by adding ""evolve_to""=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"""{'evolve_to': 'raichu'}"" != 'none'
- {'evolve_to': 'raichu'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'evolve_to': 'raichu'}
user_msg: update a pokemon with name=""pikachu"" by adding ""evolve_to""=""raichu"""
234,"update a pokemon with name=""pikachu"" by setting ""evolve_to""=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,general,'NoneType' object has no attribute 'intent'
235,"update the pokemon with name=""pikachu"", setting ""evolve_to""=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"""{'evolve_to': 'raichu'}"" != 'none'
- {'evolve_to': 'raichu'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'evolve_to': 'raichu'}
user_msg: update the pokemon with name=""pikachu"", setting ""evolve_to""=""raichu"""
236,"update a pokemon with name=""pikachu"" by setting evolve_to=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"""{'evolve_to': 'raichu'}"" != 'none'
- {'evolve_to': 'raichu'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'evolve_to': 'raichu'}
user_msg: update a pokemon with name=""pikachu"" by setting evolve_to=""raichu"""
237,"update the pokemon with name=""pikachu"", setting evolve_to=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,general,'NoneType' object has no attribute 'intent'
238,"update the pokemon with name=""pikachu"", setting evolveto=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,general,'NoneType' object has no attribute 'intent'
239,"update the pokemon with name ""pikachu"", setting evolve_to=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,assertion,"""{'evolve_to': 'raichu'}"" != 'none'
- {'evolve_to': 'raichu'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'evolve_to': 'raichu'}
user_msg: update the pokemon with name ""pikachu"", setting evolve_to=""raichu"""
240,"update the pokemon with name ""pikachu"", setting evolveto=""raichu""",UPDATE,pokemon,,,UPDATE,pokemon,"{""evolve_to"": ""Raichu""}","{""name"": ""Pikachu""}",assertion,general,'NoneType' object has no attribute 'intent'
241,"update the pokemon with name=""pikachu"", setting the evolveto=""raichu""",UPDATE,pokemon,"{""evolveto"": ""Raichu""}","{""name"": ""Pikachu""}",UPDATE,pokemon,"{""evolveto"": ""Raichu""}","{""name"": ""Pikachu""}",,general,'NoneType' object has no attribute 'intent'
242,"update the pokemon with id=1, setting the evolveto=""raichu""",UPDATE,pokemon,"{""evolveto"": ""Raichu""}","{""id"": ""1""}",UPDATE,pokemon,"{""evolveto"": ""Raichu""}","{""id"": ""1""}",,general,'NoneType' object has no attribute 'intent'
243,"update the pokemon with name=""pikachu"", setting the evolution=""raichu""",UPDATE,pokemon,"{""evolution"": ""Raichu""}","{""name"": ""Pikachu""}",UPDATE,pokemon,"{""evolution"": ""Raichu""}","{""name"": ""Pikachu""}",,general,'NoneType' object has no attribute 'intent'
244,"get pokemon with name=""pikachu""",READ,pokemon,"{""name"": ""Pikachu""}",,READ,pokemon,"{""name"": ""Pikachu""}",,,assertion,"""{'name': 'pikachu'}"" != 'none'
- {'name': 'pikachu'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'pikachu'}
user_msg: get pokemon with name=""pikachu"""
245,get pokemon with name pikachu,READ,pokemon,"{""name"": ""Pikachu""}",,READ,pokemon,"{""name"": ""Pikachu""}",,,assertion,"""{'name': 'pikachu'}"" != 'none'
- {'name': 'pikachu'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'pikachu'}
user_msg: get pokemon with name pikachu"
246,"add a pokemon with name=""eevee"" and type=""normal""",ADD,pokemon,"{""name"": ""Eevee"", ""type"": ""Normal""}",,ADD,pokemon,"{""name"": ""Eevee"", ""type"": ""Normal""}",,,assertion,"""{'name': 'eevee', 'type': 'normal'}"" != 'none'
- {'name': 'eevee', 'type': 'normal'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'eevee', 'type': 'normal'}
user_msg: add a pokemon with name=""eevee"" and type=""normal"""
247,see pokemon,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.HELP: 'HELP'> : intent not correct.
processed_intent = HELP
expected_intent = MEANINGLESS
user_msg: see pokemon"
248,view pokemon,READ,,,,READ,pokemon,,,assertion,assertion,"'pokemon' != 'none'
- pokemon
+ none
 : entity class not correct.
processed_class=none
expected_class=pokemon
user_msg: view pokemon"
249,show me all pokemon,READ,pokemon,,,READ,pokemon,,,,,
250,"delete the pokemon with name=""eevee""",DELETE,pokemon,"{""name"": ""Eevee""}",,DELETE,pokemon,"{""name"": ""Eevee""}",,,assertion,"""{'name': 'eevee'}"" != 'none'
- {'name': 'eevee'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'eevee'}
user_msg: delete the pokemon with name=""eevee"""
251,check pokemons,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.GOODBYE: 'GOODBYE'> : intent not correct.
processed_intent = GOODBYE
expected_intent = MEANINGLESS
user_msg: check pokemons"
252,get pokemons,READ,pokemon,,,READ,pokemon,,,,,
253,bye!,MEANINGLESS,,,,GOODBYE,,,,assertion,assertion,"<Intent.GOODBYE: 'GOODBYE'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = GOODBYE
user_msg: bye!"
254,show me all article,READ,article,,,READ,article,,,,,
255,"add an article with title ""dragonfly""",ADD,article,"{""title"": ""Dragonfly""}",,ADD,article,"{""title"": ""Dragonfly""}",,,assertion,"""{'title': 'dragonfly'}"" != 'none'
- {'title': 'dragonfly'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'dragonfly'}
user_msg: add an article with title ""dragonfly"""
256,"update the article with id=7, setting the year=2020.",UPDATE,article,"{""year"": ""2020""}","{""id"": ""7""}",UPDATE,article,"{""year"": ""2020""}","{""id"": ""7""}",,general,'NoneType' object has no attribute 'intent'
257,"update the article with id=7, setting the year1=2020",UPDATE,article,"{""year1"": ""2020""}","{""id"": ""7""}",UPDATE,article,"{""year1"": ""2020""}","{""id"": ""7""}",,general,'NoneType' object has no attribute 'intent'
258,delete all articles with year=2020,DELETE,article,"{""year"": ""2020""}",,DELETE,article,"{""year"": ""2020""}",,,assertion,"""{'year': '2020'}"" != 'none'
- {'year': '2020'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'year': '2020'}
user_msg: delete all articles with year=2020"
259,what's up,READ,GREETING,,,GREETING,,,,assertion,,
260,hey,GREETING,,,,GREETING,,,,,,
261,"i would like to add an article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",ADD,article,"{""natural_language"": ""processing"", ""author"": ""JULIA HIRSCHBERG and CHRISTOPHER D. MANN""}",,ADD,article,"{""name"": ""advances in natural language processing"", ""author"": ""JULIA HIRSCHBERG and CHRISTOPHER D. MANNING""}",,assertion,assertion,"<Intent.ADD: 'ADD'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = ADD
user_msg: i would like to add an article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning"
262,"add article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",ADD,article,"{""natural_language"": ""processing"", ""author"": ""JULIA HIRSCHBERG and CHRISTOPHER D. MANN""}",,ADD,article,"{""name"": ""advances in natural language processing"", ""author"": ""JULIA HIRSCHBERG and CHRISTOPHER D. MANNING""}",,assertion,assertion,"""{'name': 'advances in natural language p[64 chars]ng'}"" != 'none'
- {'name': 'advances in natural language processing', 'author': 'julia hirschberg and christopher d. manning'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'advances in natural language processing', 'author': 'julia hirschberg and christopher d. manning'}
user_msg: add article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning"
263,"i would like to add an article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning",ADD,article,"{""name"": ""Advances in natural language processing"", ""author"": ""JULIA HIRSCHBERG"", ""co_author"": ""CHRISTOPHER D. MANNING""}",,ADD,article,"{""name"": ""Advances in natural language processing"", ""author"": ""JULIA HIRSCHBERG"", ""co_author"": ""CHRISTOPHER D. MANNING""}",,,assertion,"<Intent.ADD: 'ADD'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = ADD
user_msg: i would like to add an article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning"
